OTU105	4480485	100.000	240	0	0	1	240	548	787	1.08e-123	444
OTU106	1105984	99.583	240	1	0	1	240	535	774	5.03e-122	438
OTU107	4452031	100.000	240	0	0	1	240	493	732	1.08e-123	444
OTU108	168439	100.000	240	0	0	1	240	502	741	1.08e-123	444
OTU109	4433733	100.000	240	0	0	1	240	492	731	1.08e-123	444
OTU110	2485146	100.000	240	0	0	1	240	526	765	1.08e-123	444
OTU111	4425663	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU112	4432638	100.000	240	0	0	1	240	517	756	1.08e-123	444
OTU113	325673	96.667	240	8	0	1	240	477	716	2.38e-110	399
OTU114	4301298	99.583	240	1	0	1	240	531	770	5.03e-122	438
OTU115	4471854	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU116	529678	100.000	240	0	0	1	240	527	766	1.08e-123	444
OTU117	4453304	99.583	240	1	0	1	240	485	724	5.03e-122	438
OTU118	840769	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU119	4463321	96.667	240	8	0	1	240	515	754	2.38e-110	399
OTU120	4463637	100.000	240	0	0	1	240	513	752	1.08e-123	444
OTU121	4469842	100.000	240	0	0	1	240	480	719	1.08e-123	444
OTU122	4401093	100.000	240	0	0	1	240	499	738	1.08e-123	444
OTU123	3718952	100.000	240	0	0	1	240	527	766	1.08e-123	444
OTU124	4481444	100.000	240	0	0	1	240	505	744	1.08e-123	444
OTU125	187694	100.000	240	0	0	1	240	497	736	1.08e-123	444
OTU126	4371338	100.000	240	0	0	1	240	502	741	1.08e-123	444
OTU127	4484162	100.000	240	0	0	1	240	490	729	1.08e-123	444
OTU128	4477775	100.000	240	0	0	1	240	486	725	1.08e-123	444
OTU129	3943186	100.000	240	0	0	1	240	483	722	1.08e-123	444
OTU130	4472262	100.000	240	0	0	1	240	492	731	1.08e-123	444
OTU131	4428013	100.000	240	0	0	1	240	497	736	1.08e-123	444
OTU132	4356080	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU133	4479887	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU134	4474046	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU135	3607540	100.000	240	0	0	1	240	495	734	1.08e-123	444
OTU136	4452397	100.000	240	0	0	1	240	492	731	1.08e-123	444
OTU137	4453304	100.000	240	0	0	1	240	485	724	1.08e-123	444
OTU138	3311295	100.000	240	0	0	1	240	527	766	1.08e-123	444
OTU139	4422328	100.000	240	0	0	1	240	493	732	1.08e-123	444
OTU140	4458823	100.000	240	0	0	1	240	477	716	1.08e-123	444
OTU141	4372003	100.000	240	0	0	1	240	501	740	1.08e-123	444
OTU142	230437	100.000	240	0	0	1	240	513	752	1.08e-123	444
OTU143	4460847	100.000	240	0	0	1	240	471	710	1.08e-123	444
OTU144	4435655	100.000	240	0	0	1	240	459	698	1.08e-123	444
OTU145	4211993	100.000	240	0	0	1	240	479	718	1.08e-123	444
OTU146	178799	100.000	240	0	0	1	240	513	752	1.08e-123	444
OTU147	4430708	100.000	240	0	0	1	240	465	704	1.08e-123	444
OTU148	4478815	100.000	240	0	0	1	240	490	729	1.08e-123	444
OTU149	4479811	100.000	240	0	0	1	240	498	737	1.08e-123	444
OTU150	110968	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU151	851804	100.000	240	0	0	1	240	547	786	1.08e-123	444
OTU152	4447072	99.583	240	1	0	1	240	488	727	5.03e-122	438
OTU153	4361189	100.000	240	0	0	1	240	494	733	1.08e-123	444
OTU154	4472442	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU155	183533	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU156	4472769	100.000	240	0	0	1	240	458	697	1.08e-123	444
OTU157	4454492	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU158	180468	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU159	4429931	100.000	240	0	0	1	240	521	760	1.08e-123	444
OTU160	4393054	100.000	240	0	0	1	240	508	747	1.08e-123	444
OTU161	4348519	100.000	240	0	0	1	240	464	703	1.08e-123	444
OTU162	4478630	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU163	4314006	100.000	240	0	0	1	240	413	652	1.08e-123	444
OTU164	4459159	99.583	240	1	0	1	240	518	757	5.03e-122	438
OTU165	211808	99.583	240	1	0	1	240	507	746	5.03e-122	438
OTU166	4380875	95.000	240	12	0	1	240	487	726	1.11e-103	377
OTU167	2560266	100.000	240	0	0	1	240	509	748	1.08e-123	444
OTU168	1130857	100.000	240	0	0	1	240	502	741	1.08e-123	444
OTU169	174940	100.000	240	0	0	1	240	499	738	1.08e-123	444
OTU170	3286714	100.000	240	0	0	1	240	468	707	1.08e-123	444
OTU171	4336943	99.585	241	0	1	1	240	527	767	5.03e-122	438
OTU172	4479131	99.583	240	1	0	1	240	491	730	5.03e-122	438
OTU173	4446521	100.000	240	0	0	1	240	526	765	1.08e-123	444
OTU174	4484364	100.000	240	0	0	1	240	483	722	1.08e-123	444
OTU175	4473357	100.000	240	0	0	1	240	475	714	1.08e-123	444
OTU176	3203801	100.000	240	0	0	1	240	495	734	1.08e-123	444
OTU177	4480529	100.000	240	0	0	1	240	474	713	1.08e-123	444
OTU178	581652	100.000	240	0	0	1	240	486	725	1.08e-123	444
OTU179	4449278	100.000	240	0	0	1	240	616	855	1.08e-123	444
OTU180	4400435	100.000	240	0	0	1	240	485	724	1.08e-123	444
OTU181	4308977	100.000	240	0	0	1	240	531	770	1.08e-123	444
OTU182	4473575	100.000	240	0	0	1	240	510	749	1.08e-123	444
OTU183	1105984	99.583	240	1	0	1	240	535	774	5.03e-122	438
OTU184	181961	100.000	240	0	0	1	240	509	748	1.08e-123	444
OTU185	4379760	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU186	4470554	100.000	240	0	0	1	240	491	730	1.08e-123	444
OTU187	4454025	100.000	240	0	0	1	240	489	728	1.08e-123	444
OTU188	4441938	100.000	240	0	0	1	240	494	733	1.08e-123	444
OTU189	3078863	100.000	240	0	0	1	240	487	726	1.08e-123	444
OTU190	4403151	100.000	240	0	0	1	240	489	728	1.08e-123	444
OTU191	4483777	100.000	240	0	0	1	240	492	731	1.08e-123	444
OTU192	4378081	100.000	240	0	0	1	240	487	726	1.08e-123	444
OTU193	4427907	100.000	240	0	0	1	240	481	720	1.08e-123	444
OTU194	4469897	100.000	240	0	0	1	240	475	714	1.08e-123	444
OTU195	4458576	100.000	240	0	0	1	240	493	732	1.08e-123	444
OTU196	2462666	100.000	240	0	0	1	240	486	725	1.08e-123	444
OTU197	4445820	100.000	240	0	0	1	240	506	745	1.08e-123	444
OTU198	174611	100.000	240	0	0	1	240	502	741	1.08e-123	444
OTU199	4469007	100.000	240	0	0	1	240	485	724	1.08e-123	444
OTU200	4459196	100.000	240	0	0	1	240	484	723	1.08e-123	444
OTU201	3924627	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU202	846369	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU203	4331360	100.000	240	0	0	1	240	486	725	1.08e-123	444
OTU204	210262	100.000	240	0	0	1	240	510	749	1.08e-123	444
OTU205	212532	100.000	240	0	0	1	240	504	743	1.08e-123	444
OTU206	142842	100.000	240	0	0	1	240	509	748	1.08e-123	444
OTU207	4380450	100.000	240	0	0	1	240	473	712	1.08e-123	444
OTU208	4469233	100.000	240	0	0	1	240	469	708	1.08e-123	444
OTU209	174387	100.000	240	0	0	1	240	528	767	1.08e-123	444
OTU210	4256473	100.000	240	0	0	1	240	457	696	1.08e-123	444
OTU211	4446961	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU212	4351657	100.000	240	0	0	1	240	506	745	1.08e-123	444
OTU213	4313041	100.000	240	0	0	1	240	538	777	1.08e-123	444
OTU214	546436	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU215	305224	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU216	3897460	100.000	240	0	0	1	240	474	713	1.08e-123	444
OTU217	4430707	100.000	240	0	0	1	240	511	750	1.08e-123	444
OTU218	187780	100.000	240	0	0	1	240	503	742	1.08e-123	444
OTU219	3530694	100.000	240	0	0	1	240	490	729	1.08e-123	444
OTU220	4457871	100.000	240	0	0	1	240	522	761	1.08e-123	444
OTU221	4396426	100.000	240	0	0	1	240	509	748	1.08e-123	444
OTU222	73000	100.000	240	0	0	1	240	479	718	1.08e-123	444
OTU223	2740950	100.000	240	0	0	1	240	468	707	1.08e-123	444
OTU224	4379646	100.000	240	0	0	1	240	494	733	1.08e-123	444
OTU225	354574	99.583	240	1	0	1	240	514	753	5.03e-122	438
OTU226	4458227	100.000	240	0	0	1	240	456	695	1.08e-123	444
OTU227	4397737	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU228	4446131	100.000	240	0	0	1	240	525	764	1.08e-123	444
OTU229	3907504	100.000	240	0	0	1	240	501	740	1.08e-123	444
OTU230	4361141	100.000	240	0	0	1	240	569	808	1.08e-123	444
OTU231	167734	100.000	240	0	0	1	240	529	768	1.08e-123	444
OTU232	4309760	100.000	240	0	0	1	240	484	723	1.08e-123	444
OTU233	4480161	100.000	240	0	0	1	240	485	724	1.08e-123	444
OTU234	4456853	100.000	240	0	0	1	240	486	725	1.08e-123	444
OTU235	4476280	100.000	240	0	0	1	240	548	787	1.08e-123	444
OTU236	4472399	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU237	323906	98.750	240	3	0	1	240	520	759	1.09e-118	427
OTU238	4480524	99.583	240	1	0	1	240	489	728	5.03e-122	438
OTU239	4377933	100.000	240	0	0	1	240	498	737	1.08e-123	444
OTU240	208949	99.583	240	1	0	1	240	528	767	5.03e-122	438
OTU241	2462666	99.583	240	1	0	1	240	486	725	5.03e-122	438
OTU242	147865	100.000	240	0	0	1	240	490	729	1.08e-123	444
OTU243	191188	100.000	240	0	0	1	240	499	738	1.08e-123	444
OTU244	362271	100.000	240	0	0	1	240	533	772	1.08e-123	444
OTU245	2388617	100.000	240	0	0	1	240	486	725	1.08e-123	444
OTU246	175554	100.000	240	0	0	1	240	523	762	1.08e-123	444
OTU247	4300690	100.000	240	0	0	1	240	500	739	1.08e-123	444
OTU248	315223	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU249	4405367	100.000	240	0	0	1	240	495	734	1.08e-123	444
OTU250	146564	100.000	240	0	0	1	240	487	726	1.08e-123	444
OTU251	4446320	100.000	240	0	0	1	240	508	747	1.08e-123	444
OTU252	208975	90.833	240	22	0	1	240	529	768	5.29e-87	322
OTU253	4458680	100.000	240	0	0	1	240	509	748	1.08e-123	444
OTU254	4472091	100.000	240	0	0	1	240	502	741	1.08e-123	444
OTU255	4484047	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU256	4404186	100.000	240	0	0	1	240	506	745	1.08e-123	444
OTU257	3251419	100.000	240	0	0	1	240	483	722	1.08e-123	444
OTU258	4405104	100.000	240	0	0	1	240	516	755	1.08e-123	444
OTU259	4476065	100.000	240	0	0	1	240	470	709	1.08e-123	444
OTU260	234959	100.000	240	0	0	1	240	442	681	1.08e-123	444
OTU261	38278	94.167	240	14	0	1	240	532	771	2.41e-100	366
OTU262	148352	100.000	240	0	0	1	240	498	737	1.08e-123	444
OTU263	4318226	100.000	240	0	0	1	240	505	744	1.08e-123	444
OTU264	4450095	100.000	240	0	0	1	240	485	724	1.08e-123	444
OTU265	4447072	99.583	240	1	0	1	240	488	727	5.03e-122	438
OTU266	22602	100.000	240	0	0	1	240	506	745	1.08e-123	444
OTU267	4465124	100.000	240	0	0	1	240	501	740	1.08e-123	444
OTU268	4314473	100.000	240	0	0	1	240	497	736	1.08e-123	444
OTU269	3903651	99.583	240	1	0	1	240	500	739	5.03e-122	438
OTU270	4457603	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU271	211808	100.000	240	0	0	1	240	507	746	1.08e-123	444
OTU272	4299126	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU273	1123464	100.000	240	0	0	1	240	512	751	1.08e-123	444
OTU274	4454582	99.583	240	1	0	1	240	493	732	5.03e-122	438
OTU275	15728	100.000	240	0	0	1	240	442	681	1.08e-123	444
OTU276	4459857	100.000	240	0	0	1	240	481	720	1.08e-123	444
OTU277	199668	100.000	240	0	0	1	240	524	763	1.08e-123	444
OTU278	265375	100.000	240	0	0	1	240	508	747	1.08e-123	444
OTU279	3168396	98.333	240	4	0	1	240	538	777	5.07e-117	422
OTU280	4312047	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU281	4347639	100.000	240	0	0	1	240	520	759	1.08e-123	444
OTU282	367176	100.000	240	0	0	1	240	522	761	1.08e-123	444
OTU283	557702	95.833	240	10	0	1	240	528	767	5.14e-107	388
OTU284	4409417	100.000	240	0	0	1	240	539	778	1.08e-123	444
OTU285	70276	100.000	240	0	0	1	240	480	719	1.08e-123	444
OTU286	176062	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU287	4380450	99.583	240	1	0	1	240	473	712	5.03e-122	438
OTU288	1945397	100.000	240	0	0	1	240	475	714	1.08e-123	444
OTU289	190676	100.000	240	0	0	1	240	522	761	1.08e-123	444
OTU290	4467884	100.000	240	0	0	1	240	504	743	1.08e-123	444
OTU291	4436120	100.000	240	0	0	1	240	497	736	1.08e-123	444
OTU292	197624	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU293	4397095	100.000	240	0	0	1	240	520	759	1.08e-123	444
OTU294	637314	100.000	240	0	0	1	240	530	769	1.08e-123	444
OTU295	3903652	100.000	240	0	0	1	240	489	728	1.08e-123	444
OTU296	211720	99.167	240	2	0	1	240	487	726	2.34e-120	433
OTU297	178773	100.000	240	0	0	1	240	517	756	1.08e-123	444
OTU298	2066056	100.000	240	0	0	1	240	498	737	1.08e-123	444
OTU299	4414476	99.583	240	1	0	1	240	487	726	5.03e-122	438
OTU300	183030	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU301	4446135	99.583	240	1	0	1	240	498	737	5.03e-122	438
OTU302	4479453	99.583	240	1	0	1	240	537	776	5.03e-122	438
OTU303	1139021	100.000	240	0	0	1	240	481	720	1.08e-123	444
OTU304	4353913	100.000	240	0	0	1	240	517	756	1.08e-123	444
OTU305	4452051	99.167	240	1	1	1	240	488	726	8.42e-120	431
OTU306	4396855	100.000	240	0	0	1	240	497	736	1.08e-123	444
OTU307	4474146	100.000	240	0	0	1	240	476	715	1.08e-123	444
OTU308	4401093	99.583	240	1	0	1	240	499	738	5.03e-122	438
OTU309	211374	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU310	3232988	99.583	240	1	0	1	240	496	735	5.03e-122	438
OTU311	4473244	100.000	240	0	0	1	240	489	728	1.08e-123	444
OTU312	180107	100.000	240	0	0	1	240	509	748	1.08e-123	444
OTU313	175336	100.000	240	0	0	1	240	529	768	1.08e-123	444
OTU314	3695687	100.000	240	0	0	1	240	501	740	1.08e-123	444
OTU315	389371	97.083	240	7	0	1	240	478	717	5.11e-112	405
OTU316	4332660	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU317	4356948	100.000	240	0	0	1	240	528	767	1.08e-123	444
OTU318	4377948	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU319	4480524	99.583	240	1	0	1	240	489	728	5.03e-122	438
OTU320	838281	100.000	240	0	0	1	240	521	760	1.08e-123	444
OTU321	842193	100.000	240	0	0	1	240	508	747	1.08e-123	444
OTU322	4456702	100.000	240	0	0	1	240	507	746	1.08e-123	444
OTU323	4482712	100.000	240	0	0	1	240	491	730	1.08e-123	444
OTU324	4342104	100.000	240	0	0	1	240	490	729	1.08e-123	444
OTU325	181862	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU326	187404	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU327	174306	100.000	240	0	0	1	240	528	767	1.08e-123	444
OTU328	2056702	100.000	240	0	0	1	240	491	730	1.08e-123	444
OTU329	4403632	100.000	240	0	0	1	240	481	720	1.08e-123	444
OTU330	4466707	100.000	240	0	0	1	240	457	696	1.08e-123	444
OTU331	178713	100.000	240	0	0	1	240	513	752	1.08e-123	444
OTU332	470690	100.000	240	0	0	1	240	471	710	1.08e-123	444
OTU333	4481877	100.000	240	0	0	1	240	565	804	1.08e-123	444
OTU334	4386018	100.000	240	0	0	1	240	482	721	1.08e-123	444
OTU335	4402484	100.000	240	0	0	1	240	474	713	1.08e-123	444
OTU336	4458823	99.167	240	2	0	1	240	477	716	2.34e-120	433
OTU337	3559871	100.000	240	0	0	1	240	528	767	1.08e-123	444
OTU338	181174	100.000	240	0	0	1	240	519	758	1.08e-123	444
OTU339	4478641	100.000	240	0	0	1	240	488	727	1.08e-123	444
OTU340	2403301	100.000	240	0	0	1	240	466	705	1.08e-123	444
OTU341	4477031	99.583	240	1	0	1	240	462	701	5.03e-122	438
OTU342	661933	96.667	240	8	0	1	240	510	749	2.38e-110	399
OTU343	174924	100.000	240	0	0	1	240	512	751	1.08e-123	444
OTU344	120281	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU345	4377946	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU346	171788	99.583	240	0	1	1	240	502	740	1.81e-121	436
OTU347	4365707	95.417	240	11	0	1	240	538	777	2.39e-105	383
OTU348	4301511	100.000	240	0	0	1	240	492	731	1.08e-123	444
OTU349	661933	96.667	240	8	0	1	240	510	749	2.38e-110	399
OTU350	4382964	100.000	240	0	0	1	240	498	737	1.08e-123	444
OTU351	4396298	100.000	240	0	0	1	240	494	733	1.08e-123	444
OTU352	4310757	99.585	241	0	1	1	240	492	732	5.03e-122	438
OTU353	4483687	100.000	240	0	0	1	240	531	770	1.08e-123	444
OTU354	113417	99.170	241	0	2	1	240	513	752	2.34e-120	433
OTU355	4332991	100.000	240	0	0	1	240	417	656	1.08e-123	444
OTU356	197212	100.000	240	0	0	1	240	499	738	1.08e-123	444
OTU357	4368484	100.000	240	0	0	1	240	495	734	1.08e-123	444
OTU358	4481839	100.000	240	0	0	1	240	547	786	1.08e-123	444
OTU359	335884	100.000	240	0	0	1	240	479	718	1.08e-123	444
OTU360	4448232	99.583	240	1	0	1	240	505	744	5.03e-122	438
OTU361	157417	100.000	240	0	0	1	240	508	747	1.08e-123	444
OTU362	194297	100.000	240	0	0	1	240	511	750	1.08e-123	444
OTU363	851231	100.000	240	0	0	1	240	513	752	1.08e-123	444
OTU364	208377	99.583	240	1	0	1	240	502	741	5.03e-122	438
OTU365	2207439	100.000	240	0	0	1	240	485	724	1.08e-123	444
OTU366	4461741	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU367	177828	100.000	240	0	0	1	240	514	753	1.08e-123	444
OTU368	359093	100.000	240	0	0	1	240	483	722	1.08e-123	444
OTU369	4374471	95.833	240	10	0	1	240	475	714	5.14e-107	388
OTU370	1130857	99.583	240	1	0	1	240	502	741	5.03e-122	438
OTU371	4479561	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU372	2388617	99.583	240	1	0	1	240	486	725	5.03e-122	438
OTU373	2836609	100.000	240	0	0	1	240	507	746	1.08e-123	444
OTU374	4401003	100.000	240	0	0	1	240	487	726	1.08e-123	444
OTU375	4412022	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU376	3009851	100.000	240	0	0	1	240	492	731	1.08e-123	444
OTU377	4422776	100.000	240	0	0	1	240	496	735	1.08e-123	444
OTU378	176318	100.000	240	0	0	1	240	513	752	1.08e-123	444
OTU379	4444129	98.750	240	3	0	1	240	413	652	1.09e-118	427
OTU380	845356	100.000	240	0	0	1	240	506	745	1.08e-123	444
OTU381	157338	100.000	240	0	0	1	240	489	728	1.08e-123	444
OTU382	4357221	100.000	240	0	0	1	240	490	729	1.08e-123	444
OTU383	4406595	100.000	240	0	0	1	240	531	770	1.08e-123	444
OTU384	184570	100.000	240	0	0	1	240	518	757	1.08e-123	444
OTU385	4433734	100.000	240	0	0	1	240	459	698	1.08e-123	444
OTU386	4408801	100.000	240	0	0	1	240	489	728	1.08e-123	444
OTU387	4419459	100.000	240	0	0	1	240	500	739	1.08e-123	444
OTU388	4481922	100.000	240	0	0	1	240	503	742	1.08e-123	444
OTU389	362555	99.583	240	1	0	1	240	509	748	5.03e-122	438
OTU390	4440268	100.000	240	0	0	1	240	502	741	1.08e-123	444
OTU391	3203801	99.583	240	1	0	1	240	495	734	5.03e-122	438
